season,gender,match_date,home_team,away_team,home_score,away_score,outcome,match_url,set_1_home,set_1_away,set_2_home,set_2_away,set_3_home,set_3_away,set_4_home,set_4_away,set_5_home,set_5_away
2022,women,2022-06-30,South Korea W,Brazil W,0,3,0,https://www.flashscore.com/match/r1ijG1rS/#/match-summary,17,25,19,25,13,25,,,,
2022,women,2022-06-30,Poland W,China W,0,3,0,https://www.flashscore.com/match/2oYMAu6k/#/match-summary,8,25,23,25,20,25,,,,
2022,women,2022-06-30,Thailand W,Dominican Republic W,1,3,0,https://www.flashscore.com/match/OfZIBLjq/#/match-summary,25,22,23,25,23,25,21,25,,
2022,women,2022-06-29,Belgium W,USA W,0,3,0,https://www.flashscore.com/match/4AhnHsTL/#/match-summary,16,25,21,25,19,25,,,,
2022,women,2022-06-29,Japan W,Netherlands W,2,3,0,https://www.flashscore.com/match/AmgrINDF/#/match-summary,25,23,20,25,26,24,21,25,10,15
2022,women,2022-06-29,Italy W,Poland W,3,1,1,https://www.flashscore.com/match/Ai9qcMyj/#/match-summary,25,27,25,20,28,26,25,18,,
2022,women,2022-06-29,Thailand W,South Korea W,3,0,1,https://www.flashscore.com/match/SSJvb2Mq/#/match-summary,25,11,25,22,25,17,,,,
2022,women,2022-06-28,Canada W,Turkey W,3,1,1,https://www.flashscore.com/match/xb1VKPTd/#/match-summary,25,22,21,25,25,22,25,23,,
2022,women,2022-06-28,Serbia W,Germany W,3,1,1,https://www.flashscore.com/match/lr8mdtid/#/match-summary,17,25,25,16,25,21,25,18,,
2022,women,2022-06-28,Dominican Republic W,Bulgaria W,0,3,0,https://www.flashscore.com/match/08YyAst3/#/match-summary,15,25,13,25,21,25,,,,
2022,women,2022-06-28,China W,Brazil W,2,3,0,https://www.flashscore.com/match/Gl0ZJqq3/#/match-summary,20,25,23,25,25,18,25,21,11,15
2022,women,2022-06-19,Turkey W,South Korea W,3,1,1,https://www.flashscore.com/match/j7SC2rES/#/match-summary,20,25,25,13,25,19,25,15,,
2022,women,2022-06-19,Germany W,Dominican Republic W,1,3,0,https://www.flashscore.com/match/dpT83ObM/#/match-summary,23,25,23,25,25,11,25,27,,
2022,women,2022-06-19,Brazil W,Serbia W,3,0,1,https://www.flashscore.com/match/IgU444qG/#/match-summary,25,21,25,9,25,21,,,,
2022,women,2022-06-19,Japan W,China W,3,1,1,https://www.flashscore.com/match/jXc85pU9/#/match-summary,19,25,25,16,25,23,25,12,,
2022,women,2022-06-19,Thailand W,USA W,1,3,0,https://www.flashscore.com/match/Cta46QE3/#/match-summary,25,17,13,25,23,25,18,25,,
2022,women,2022-06-19,Bulgaria W,Belgium W,2,3,0,https://www.flashscore.com/match/YZBIMKP8/#/match-summary,22,25,23,25,25,20,25,20,15,17
2022,women,2022-06-18,Netherlands W,South Korea W,3,0,1,https://www.flashscore.com/match/4Ged8npi/#/match-summary,25,11,25,21,25,18,,,,
2022,women,2022-06-18,Germany W,Turkey W,0,3,0,https://www.flashscore.com/match/2BHDq37j/#/match-summary,22,25,21,25,22,25,,,,
2022,women,2022-06-18,Italy W,Brazil W,3,1,1,https://www.flashscore.com/match/OKI9pqhp/#/match-summary,25,17,25,15,14,25,25,14,,
2022,women,2022-06-18,USA W,China W,3,0,1,https://www.flashscore.com/match/WSQskPqT/#/match-summary,25,21,25,23,25,21,,,,
2022,women,2022-06-18,Belgium W,Poland W,3,2,1,https://www.flashscore.com/match/hxSwj5UM/#/match-summary,25,20,15,25,25,22,22,25,15,13
2022,women,2022-06-18,Bulgaria W,Canada W,3,0,1,https://www.flashscore.com/match/fqDEN0A2/#/match-summary,26,24,25,22,25,21,,,,
2022,women,2022-06-17,Netherlands W,Dominican Republic W,2,3,0,https://www.flashscore.com/match/bwZUiRaA/#/match-summary,25,23,20,25,21,25,25,15,7,15
2022,women,2022-06-17,Serbia W,Turkey W,3,2,1,https://www.flashscore.com/match/4GZQh7p4/#/match-summary,25,19,15,25,20,25,25,22,15,13
2022,women,2022-06-17,Germany W,Italy W,0,3,0,https://www.flashscore.com/match/QPzNgmVc/#/match-summary,19,25,22,25,25,27,,,,
2022,women,2022-06-17,Japan W,Thailand W,3,0,1,https://www.flashscore.com/match/8ltIfTFi/#/match-summary,25,22,25,16,25,14,,,,
2022,women,2022-06-17,China W,Canada W,3,1,1,https://www.flashscore.com/match/UcsEe90o/#/match-summary,25,16,18,25,25,12,25,18,,
2022,women,2022-06-17,Poland W,USA W,0,3,0,https://www.flashscore.com/match/GfgWWPNp/#/match-summary,12,25,21,25,16,25,,,,
2022,women,2022-06-16,Netherlands W,Brazil W,0,3,0,https://www.flashscore.com/match/4IQ2lhgI/#/match-summary,16,25,15,25,23,25,,,,
2022,women,2022-06-16,Italy W,Dominican Republic W,3,2,1,https://www.flashscore.com/match/MgybkYwC/#/match-summary,25,23,20,25,25,19,16,25,15,12
2022,women,2022-06-16,Serbia W,South Korea W,3,0,1,https://www.flashscore.com/match/r3xfjEO5/#/match-summary,40,38,25,22,25,22,,,,
2022,women,2022-06-16,Bulgaria W,Japan W,0,3,0,https://www.flashscore.com/match/ttPWbHX1/#/match-summary,20,25,16,25,23,25,,,,
2022,women,2022-06-16,Canada W,Belgium W,3,1,1,https://www.flashscore.com/match/dnvnhzfg/#/match-summary,25,22,25,21,22,25,25,22,,
2022,women,2022-06-16,Poland W,Thailand W,3,2,1,https://www.flashscore.com/match/ENlsgGvm/#/match-summary,22,25,27,29,25,16,25,16,15,13
2022,women,2022-06-15,Brazil W,Turkey W,3,1,1,https://www.flashscore.com/match/0KpwfdPt/#/match-summary,19,25,25,23,25,23,25,23,,
2022,women,2022-06-15,Dominican Republic W,South Korea W,3,0,1,https://www.flashscore.com/match/rubBbxHP/#/match-summary,25,21,25,17,25,13,,,,
2022,women,2022-06-15,China W,Belgium W,3,0,1,https://www.flashscore.com/match/4la7aI1J/#/match-summary,25,19,25,22,25,14,,,,
2022,women,2022-06-15,Bulgaria W,USA W,0,3,0,https://www.flashscore.com/match/re6TacIe/#/match-summary,20,25,22,25,20,25,,,,
2022,women,2022-06-14,Serbia W,Italy W,1,3,0,https://www.flashscore.com/match/nDUMi6rD/#/match-summary,25,21,14,25,15,25,20,25,,
2022,women,2022-06-14,Netherlands W,Germany W,1,3,0,https://www.flashscore.com/match/hjVIhnT6/#/match-summary,20,25,19,25,25,12,22,25,,
2022,women,2022-06-14,Japan W,Poland W,3,0,1,https://www.flashscore.com/match/f5CFgSD0/#/match-summary,25,21,25,21,25,21,,,,
2022,women,2022-06-14,Canada W,Thailand W,0,3,0,https://www.flashscore.com/match/CtNAf8bf/#/match-summary,19,25,22,25,24,26,,,,
2022,women,2022-06-05,South Korea W,Canada W,0,3,0,https://www.flashscore.com/match/YkO6elql/#/match-summary,21,25,13,25,16,25,,,,
2022,women,2022-06-05,Japan W,USA W,3,0,1,https://www.flashscore.com/match/4GJ2dUTs/#/match-summary,25,22,25,20,25,20,,,,
2022,women,2022-06-05,Poland W,Germany W,3,2,1,https://www.flashscore.com/match/27Xz1ALQ/#/match-summary,27,25,25,22,14,25,23,25,15,7
2022,women,2022-06-05,Turkey W,Belgium W,3,1,1,https://www.flashscore.com/match/KrrW1j6K/#/match-summary,15,25,25,21,25,21,25,15,,
2022,women,2022-06-05,Thailand W,China W,3,2,1,https://www.flashscore.com/match/hxjpvmED/#/match-summary,25,23,13,25,14,25,25,23,15,11
2022,women,2022-06-05,Serbia W,Netherlands W,3,2,1,https://www.flashscore.com/match/6uvS2WjE/#/match-summary,27,25,25,16,17,25,22,25,15,13
2022,women,2022-06-04,USA W,Brazil W,3,0,1,https://www.flashscore.com/match/EoituTb7/#/match-summary,25,21,25,20,25,18,,,,
2022,women,2022-06-04,Dominican Republic W,Japan W,1,3,0,https://www.flashscore.com/match/YZZrt9q1/#/match-summary,17,25,25,20,21,25,10,25,,
2022,women,2022-06-04,South Korea W,Poland W,0,3,0,https://www.flashscore.com/match/fqyuskUf/#/match-summary,9,25,23,25,11,25,,,,
2022,women,2022-06-04,Bulgaria W,Turkey W,0,3,0,https://www.flashscore.com/match/0WGO0w3k/#/match-summary,19,25,21,25,16,25,,,,
2022,women,2022-06-04,China W,Italy W,3,1,1,https://www.flashscore.com/match/nJXWrBar/#/match-summary,25,13,20,25,25,22,25,18,,
2022,women,2022-06-04,Thailand W,Belgium W,2,3,0,https://www.flashscore.com/match/txe4miiR/#/match-summary,22,25,25,18,25,23,21,25,13,15
2022,women,2022-06-03,USA W,Canada W,3,0,1,https://www.flashscore.com/match/2od0lXyL/#/match-summary,25,14,25,22,25,19,,,,
2022,women,2022-06-03,Dominican Republic W,Brazil W,1,3,0,https://www.flashscore.com/match/YBidkDME/#/match-summary,9,25,25,16,18,25,17,25,,
2022,women,2022-06-03,Germany W,South Korea W,3,0,1,https://www.flashscore.com/match/fLhhjg78/#/match-summary,25,22,25,15,25,16,,,,
2022,women,2022-06-03,Turkey W,China W,1,3,0,https://www.flashscore.com/match/hGE9R9U7/#/match-summary,16,25,25,20,16,25,22,25,,
2022,women,2022-06-03,Netherlands W,Italy W,0,3,0,https://www.flashscore.com/match/ttB5SkF1/#/match-summary,19,25,15,25,15,25,,,,
2022,women,2022-06-03,Serbia W,Bulgaria W,3,0,1,https://www.flashscore.com/match/MuIK1Jmq/#/match-summary,26,24,25,15,26,24,,,,
2022,women,2022-06-02,Canada W,Dominican Republic W,3,0,1,https://www.flashscore.com/match/8SCcUBpk/#/match-summary,25,18,25,15,25,18,,,,
2022,women,2022-06-02,Germany W,Japan W,2,3,0,https://www.flashscore.com/match/jiIhViVr/#/match-summary,27,25,25,23,20,25,22,25,12,15
2022,women,2022-06-02,Brazil W,Poland W,3,0,1,https://www.flashscore.com/match/lrWQZXMR/#/match-summary,25,23,25,21,25,22,,,,
2022,women,2022-06-02,Belgium W,Italy W,1,3,0,https://www.flashscore.com/match/fLWMzE7L/#/match-summary,25,21,19,25,23,25,20,25,,
2022,women,2022-06-02,Bulgaria W,Netherlands W,3,2,1,https://www.flashscore.com/match/UmQh6auS/#/match-summary,25,15,12,25,19,25,25,15,15,7
2022,women,2022-06-02,Thailand W,Serbia W,3,2,1,https://www.flashscore.com/match/bgwExzw9/#/match-summary,25,23,25,27,25,20,20,25,15,12
2022,women,2022-06-01,South Korea W,Japan W,0,3,0,https://www.flashscore.com/match/K2vAwGN2/#/match-summary,17,25,16,25,11,25,,,,
2022,women,2022-06-01,Poland W,Canada W,3,1,1,https://www.flashscore.com/match/6oyTEWp2/#/match-summary,20,25,25,22,25,23,25,20,,
2022,women,2022-06-01,China W,Netherlands W,3,1,1,https://www.flashscore.com/match/SfxPFCVe/#/match-summary,16,25,25,22,25,23,25,23,,
2022,women,2022-06-01,Belgium W,Serbia W,1,3,0,https://www.flashscore.com/match/pWnKGhGk/#/match-summary,25,14,16,25,17,25,22,25,,
2022,women,2022-05-31,USA W,Dominican Republic W,3,0,1,https://www.flashscore.com/match/WSrGHY0q/#/match-summary,25,21,25,17,25,18,,,,
2022,women,2022-05-31,Germany W,Brazil W,1,3,0,https://www.flashscore.com/match/vXKnZ0WG/#/match-summary,27,29,25,23,25,27,21,25,,
2022,women,2022-05-31,Turkey W,Italy W,3,0,1,https://www.flashscore.com/match/0tMrzsHA/#/match-summary,25,20,25,19,25,19,,,,
2022,women,2022-05-31,Thailand W,Bulgaria W,3,0,1,https://www.flashscore.com/match/jcRl7uQL/#/match-summary,25,20,25,22,25,20,,,,
