season,gender,match_date,home_team,away_team,home_score,away_score,outcome,set_1_home,set_1_away,set_2_home,set_2_away,set_3_home,set_3_away,set_4_home,set_4_away,set_5_home,set_5_away,match_url
2022,men,2022-06-25,Canada,Iran,0,3,0,21,25,25,27,18,25,,,,,https://www.flashscore.com/match/2TSQqcqq/#/match-summary
2022,men,2022-06-25,Japan,France,0,3,0,22,25,25,27,16,25,,,,,https://www.flashscore.com/match/Cl96lwyS/#/match-summary
2022,men,2022-06-25,Argentina,Netherlands,2,3,0,25,22,23,25,25,20,19,25,13,15,https://www.flashscore.com/match/YcA2kJLL/#/match-summary
2022,men,2022-06-24,Australia,Bulgaria,3,2,1,21,25,25,13,25,22,20,25,17,15,https://www.flashscore.com/match/vyBbja6F/#/match-summary
2022,men,2022-06-24,Iran,Brazil,0,3,0,28,30,23,25,19,25,,,,,https://www.flashscore.com/match/QX6fiui9/#/match-summary
2022,men,2022-06-24,Japan,Italy,3,2,1,25,20,21,25,24,26,25,19,15,13,https://www.flashscore.com/match/r9HkhLy3/#/match-summary
2022,men,2022-06-24,Serbia,Canada,3,2,1,20,25,19,25,25,20,26,24,15,11,https://www.flashscore.com/match/4IIog1Md/#/match-summary
2022,men,2022-06-24,Argentina,China,3,1,1,25,22,22,25,25,22,25,22,,,https://www.flashscore.com/match/SSiyokkh/#/match-summary
2022,men,2022-06-24,Germany,Netherlands,1,3,0,25,22,29,31,23,25,16,25,,,https://www.flashscore.com/match/xCQaVcUk/#/match-summary
2022,men,2022-06-23,USA,Iran,0,3,0,18,25,27,29,25,27,,,,,https://www.flashscore.com/match/fmyeWwFq/#/match-summary
2022,men,2022-06-23,Serbia,Brazil,0,3,0,18,25,24,26,17,25,,,,,https://www.flashscore.com/match/KfpTzK6S/#/match-summary
2022,men,2022-06-23,Argentina,Slovenia,1,3,0,20,25,29,27,18,25,17,25,,,https://www.flashscore.com/match/QXpPy0iM/#/match-summary
2022,men,2022-06-23,Poland,Canada,3,0,1,25,16,25,18,25,16,,,,,https://www.flashscore.com/match/nsnLxtxG/#/match-summary
2022,men,2022-06-23,China,Germany,3,0,1,25,0,25,0,25,0,,,,,https://www.flashscore.com/match/p42WoVZo/#/match-summary
2022,men,2022-06-23,France,Netherlands,3,0,1,25,14,25,23,25,13,,,,,https://www.flashscore.com/match/jFhCv273/#/match-summary
2022,men,2022-06-22,Serbia,USA,1,3,0,24,26,25,23,23,25,20,25,,,https://www.flashscore.com/match/dhg8urhc/#/match-summary
2022,men,2022-06-22,Brazil,Poland,1,3,0,16,25,25,22,16,25,22,25,,,https://www.flashscore.com/match/rkk4tOxi/#/match-summary
2022,men,2022-06-22,Germany,Italy,0,3,0,16,25,21,25,22,25,,,,,https://www.flashscore.com/match/vHONXVYj/#/match-summary
2022,men,2022-06-22,China,France,0,3,0,0,25,0,25,0,25,,,,,https://www.flashscore.com/match/6D3SnBKu/#/match-summary
2022,men,2022-06-21,Iran,Bulgaria,0,3,0,19,25,23,25,24,26,,,,,https://www.flashscore.com/match/UswhwhBT/#/match-summary
2022,men,2022-06-21,Australia,Canada,1,3,0,25,18,26,28,19,25,22,25,,,https://www.flashscore.com/match/jivlvYeN/#/match-summary
2022,men,2022-06-21,Argentina,Japan,1,3,0,25,27,18,25,25,17,16,25,,,https://www.flashscore.com/match/8SlquEtH/#/match-summary
2022,men,2022-06-21,Slovenia,Netherlands,0,3,0,17,25,21,25,24,26,,,,,https://www.flashscore.com/match/fPputfRA/#/match-summary
2022,men,2022-06-12,Bulgaria,Canada,2,3,0,18,25,18,25,26,24,25,21,11,15,https://www.flashscore.com/match/02oyszC4/#/match-summary
2022,men,2022-06-12,Netherlands,Australia,3,0,1,25,20,25,15,25,23,,,,,https://www.flashscore.com/match/MBnXsGdb/#/match-summary
2022,men,2022-06-12,Argentina,Italy,1,3,0,20,25,21,25,25,16,28,30,,,https://www.flashscore.com/match/4zhSrdsh/#/match-summary
2022,men,2022-06-12,Iran,Japan,0,3,0,20,25,14,25,19,25,,,,,https://www.flashscore.com/match/QqgOqxSo/#/match-summary
2022,men,2022-06-12,France,Poland,1,3,0,25,21,22,25,21,25,22,25,,,https://www.flashscore.com/match/Ct5tLhko/#/match-summary
2022,men,2022-06-12,Brazil,China,0,3,0,23,25,29,31,23,25,,,,,https://www.flashscore.com/match/GlSMRRlU/#/match-summary
2022,men,2022-06-11,Iran,Australia,3,1,1,25,14,25,22,18,25,25,15,,,https://www.flashscore.com/match/8E9AQERN/#/match-summary
2022,men,2022-06-11,Canada,Italy,0,3,0,21,25,18,25,19,25,,,,,https://www.flashscore.com/match/UNA6RfCH/#/match-summary
2022,men,2022-06-11,Slovenia,China,3,1,1,25,15,25,20,18,25,27,25,,,https://www.flashscore.com/match/xbTIS7ZN/#/match-summary
2022,men,2022-06-11,Bulgaria,Poland,0,3,0,19,25,19,25,23,25,,,,,https://www.flashscore.com/match/Mc7bTGs5/#/match-summary
2022,men,2022-06-11,USA,Brazil,3,1,1,21,25,27,25,25,20,25,20,,,https://www.flashscore.com/match/vZHgUdSb/#/match-summary
2022,men,2022-06-11,Germany,Serbia,3,2,1,27,25,25,27,18,25,28,26,18,16,https://www.flashscore.com/match/QVDkVxDh/#/match-summary
2022,men,2022-06-10,Australia,Slovenia,0,3,0,22,25,20,25,21,25,,,,,https://www.flashscore.com/match/W8EoWIcn/#/match-summary
2022,men,2022-06-10,France,Canada,3,0,1,25,16,25,23,25,21,,,,,https://www.flashscore.com/match/hIFsXbrt/#/match-summary
2022,men,2022-06-10,Japan,USA,2,3,0,25,17,15,25,21,25,28,26,9,15,https://www.flashscore.com/match/fiosP1jJ/#/match-summary
2022,men,2022-06-10,Bulgaria,Germany,2,3,0,20,25,25,22,16,25,25,20,10,15,https://www.flashscore.com/match/G0nwQsyD/#/match-summary
2022,men,2022-06-10,Netherlands,Iran,3,0,1,26,24,25,21,25,21,,,,,https://www.flashscore.com/match/MwmZQNL6/#/match-summary
2022,men,2022-06-10,Serbia,Argentina,3,2,1,25,16,25,18,17,25,12,25,15,6,https://www.flashscore.com/match/8zqVR360/#/match-summary
2022,men,2022-06-09,Brazil,Slovenia,3,1,1,25,21,21,25,25,20,25,16,,,https://www.flashscore.com/match/QBgQSqif/#/match-summary
2022,men,2022-06-09,Poland,Italy,1,3,0,25,21,23,25,20,25,20,25,,,https://www.flashscore.com/match/nLfMTPyl/#/match-summary
2022,men,2022-06-09,Netherlands,USA,0,3,0,12,25,18,25,16,25,,,,,https://www.flashscore.com/match/IojIU5Ms/#/match-summary
2022,men,2022-06-09,Serbia,France,1,3,0,25,21,22,25,23,25,23,25,,,https://www.flashscore.com/match/Gx4jZoEQ/#/match-summary
2022,men,2022-06-09,Japan,China,3,1,1,21,25,25,19,25,19,25,18,,,https://www.flashscore.com/match/tWZ9UT4B/#/match-summary
2022,men,2022-06-09,Germany,Argentina,1,3,0,25,18,22,25,17,25,20,25,,,https://www.flashscore.com/match/MwBsy8qE/#/match-summary
2022,men,2022-06-08,Brazil,Australia,3,0,1,25,14,25,18,25,21,,,,,https://www.flashscore.com/match/8zNaCO6D/#/match-summary
2022,men,2022-06-08,France,Italy,3,0,1,25,22,26,24,25,19,,,,,https://www.flashscore.com/match/UqOeD4i7/#/match-summary
2022,men,2022-06-08,Japan,Netherlands,3,1,1,22,25,26,24,25,22,25,17,,,https://www.flashscore.com/match/C8TjEpx1/#/match-summary
2022,men,2022-06-08,Poland,Argentina,3,0,1,25,21,25,22,25,23,,,,,https://www.flashscore.com/match/YHUnFQMf/#/match-summary
2022,men,2022-06-07,Slovenia,USA,0,3,0,19,25,19,25,14,25,,,,,https://www.flashscore.com/match/veVrG67l/#/match-summary
2022,men,2022-06-07,Canada,Germany,0,3,0,19,25,20,25,28,30,,,,,https://www.flashscore.com/match/QiRvHnhr/#/match-summary
2022,men,2022-06-07,China,Iran,1,3,0,15,25,25,19,22,25,15,25,,,https://www.flashscore.com/match/fZwETmKH/#/match-summary
2022,men,2022-06-07,Bulgaria,Serbia,1,3,0,25,19,19,25,22,25,20,25,,,https://www.flashscore.com/match/tKk8M8UK/#/match-summary
